file,lat,lon,me
data\obs_vs_mod\horaire\lat_48.847167_lon_3.057_me_0.00.parquet,48.847167,3.057,0.0
data\obs_vs_mod\horaire\lat_48.84_lon_3.906_me_0.01.parquet,48.84,3.906,0.01
data\obs_vs_mod\horaire\lat_48.850833_lon_-0.899_me_0.01.parquet,48.850833,-0.899,0.01
data\obs_vs_mod\horaire\lat_48.854833_lon_2.233667_me_0.00.parquet,48.854833,2.233667,0.0
data\obs_vs_mod\horaire\lat_48.855167_lon_-3.0045_me_0.01.parquet,48.855167,-3.0045,0.01
data\obs_vs_mod\horaire\lat_48.858333_lon_2.348333_me_0.00.parquet,48.858333,2.348333,0.0
data\obs_vs_mod\horaire\lat_48.859167_lon_1.693833_me_0.02.parquet,48.859167,1.693833,0.02
data\obs_vs_mod\horaire\lat_48.862_lon_-1.573_me_0.02.parquet,48.862,-1.573,0.02
data\obs_vs_mod\horaire\lat_48.8635_lon_2.651_me_-0.00.parquet,48.8635,2.651,-0.0
data\obs_vs_mod\horaire\lat_48.865_lon_7.301667_me_-0.01.parquet,48.865,7.301667,-0.01
data\obs_vs_mod\horaire\lat_48.867167_lon_5.182167_me_-0.01.parquet,48.867167,5.182167,-0.01
data\obs_vs_mod\horaire\lat_48.871333_lon_2.384667_me_0.01.parquet,48.871333,2.384667,0.01
data\obs_vs_mod\horaire\lat_48.878167_lon_-0.863833_me_0.02.parquet,48.878167,-0.863833,0.02
data\obs_vs_mod\horaire\lat_48.883667_lon_7.5815_me_-0.00.parquet,48.883667,7.5815,-0.0
data\obs_vs_mod\horaire\lat_48.884333_lon_7.151667_me_-0.01.parquet,48.884333,7.151667,-0.01
data\obs_vs_mod\horaire\lat_48.888667_lon_7.735833_me_-0.01.parquet,48.888667,7.735833,-0.01
data\obs_vs_mod\horaire\lat_48.891_lon_-0.385833_me_0.01.parquet,48.891,-0.385833,0.01
data\obs_vs_mod\horaire\lat_48.898167_lon_2.230667_me_0.00.parquet,48.898167,2.230667,0.0
data\obs_vs_mod\horaire\lat_48.899167_lon_-1.302167_me_0.01.parquet,48.899167,-1.302167,0.01
data\obs_vs_mod\horaire\lat_48.9025_lon_3.995333_me_0.01.parquet,48.9025,3.995333,0.01
data\obs_vs_mod\horaire\lat_48.909833_lon_6.693167_me_-0.01.parquet,48.909833,6.693167,-0.01
data\obs_vs_mod\horaire\lat_48.913_lon_0.245_me_0.01.parquet,48.913,0.245,0.01
data\obs_vs_mod\horaire\lat_48.9265_lon_-0.6925_me_0.01.parquet,48.9265,-0.6925,0.01
data\obs_vs_mod\horaire\lat_48.926667_lon_5.255_me_0.01.parquet,48.926667,5.255,0.01
data\obs_vs_mod\horaire\lat_48.928_lon_-0.148667_me_0.01.parquet,48.928,-0.148667,0.01
data\obs_vs_mod\horaire\lat_48.931333_lon_5.264667_me_0.00.parquet,48.931333,5.264667,0.0
data\obs_vs_mod\horaire\lat_48.934167_lon_5.763833_me_0.00.parquet,48.934167,5.763833,0.0
data\obs_vs_mod\horaire\lat_48.938333_lon_2.348333_me_0.01.parquet,48.938333,2.348333,0.01
data\obs_vs_mod\horaire\lat_48.939833_lon_4.3085_me_0.00.parquet,48.939833,4.3085,0.0
data\obs_vs_mod\horaire\lat_48.941667_lon_3.823333_me_-0.01.parquet,48.941667,3.823333,-0.01
data\obs_vs_mod\horaire\lat_48.953333_lon_3.041667_me_0.00.parquet,48.953333,3.041667,0.0
data\obs_vs_mod\horaire\lat_48.955_lon_4.868333_me_-0.01.parquet,48.955,4.868333,-0.01
data\obs_vs_mod\horaire\lat_48.961667_lon_2.253333_me_0.00.parquet,48.961667,2.253333,0.0
data\obs_vs_mod\horaire\lat_48.963667_lon_1.674167_me_0.01.parquet,48.963667,1.674167,0.01
data\obs_vs_mod\horaire\lat_48.964167_lon_8.1455_me_-0.01.parquet,48.964167,8.1455,-0.01
data\obs_vs_mod\horaire\lat_48.964333_lon_1.924667_me_0.01.parquet,48.964333,1.924667,0.01
data\obs_vs_mod\horaire\lat_48.964667_lon_3.011833_me_0.00.parquet,48.964667,3.011833,0.0
data\obs_vs_mod\horaire\lat_48.965833_lon_6.508_me_-0.00.parquet,48.965833,6.508,-0.0
data\obs_vs_mod\horaire\lat_48.967333_lon_2.427667_me_0.01.parquet,48.967333,2.427667,0.01
data\obs_vs_mod\horaire\lat_48.968167_lon_2.698333_me_0.00.parquet,48.968167,2.698333,0.0
data\obs_vs_mod\horaire\lat_48.968_lon_-1.15_me_0.01.parquet,48.968,-1.15,0.01
data\obs_vs_mod\horaire\lat_48.978833_lon_6.9035_me_-0.00.parquet,48.978833,6.9035,-0.0
data\obs_vs_mod\horaire\lat_48.978_lon_4.01_me_-0.00.parquet,48.978,4.01,-0.0
data\obs_vs_mod\horaire\lat_48.979333_lon_6.243167_me_-0.00.parquet,48.979333,6.243167,-0.0
data\obs_vs_mod\horaire\lat_48.97_lon_8.166667_me_0.00.parquet,48.97,8.166667,0.0
data\obs_vs_mod\horaire\lat_48.983167_lon_2.126_me_0.00.parquet,48.983167,2.126,0.0
data\obs_vs_mod\horaire\lat_48.983167_lon_5.065167_me_0.00.parquet,48.983167,5.065167,0.0
data\obs_vs_mod\horaire\lat_48.986667_lon_2.34_me_-0.00.parquet,48.986667,2.34,-0.0
data\obs_vs_mod\horaire\lat_48.9895_lon_-0.009167_me_0.01.parquet,48.9895,-0.009167,0.01
data\obs_vs_mod\horaire\lat_48.991667_lon_2.773333_me_0.01.parquet,48.991667,2.773333,0.01
data\obs_vs_mod\horaire\lat_48.991_lon_4.026667_me_0.00.parquet,48.991,4.026667,0.0
data\obs_vs_mod\horaire\lat_48.993333_lon_5.715_me_-0.00.parquet,48.993333,5.715,-0.0
data\obs_vs_mod\horaire\lat_48.995_lon_2.269667_me_0.01.parquet,48.995,2.269667,0.01
data\obs_vs_mod\horaire\lat_49.003667_lon_2.160667_me_0.01.parquet,49.003667,2.160667,0.01
data\obs_vs_mod\horaire\lat_49.007333_lon_4.5885_me_0.00.parquet,49.007333,4.5885,0.0
data\obs_vs_mod\horaire\lat_49.009667_lon_3.462667_me_0.01.parquet,49.009667,3.462667,0.01
data\obs_vs_mod\horaire\lat_49.0135_lon_-0.970333_me_0.01.parquet,49.0135,-0.970333,0.01
data\obs_vs_mod\horaire\lat_49.015167_lon_2.534333_me_0.01.parquet,49.015167,2.534333,0.01
data\obs_vs_mod\horaire\lat_49.017833_lon_3.981667_me_-0.00.parquet,49.017833,3.981667,-0.0
data\obs_vs_mod\horaire\lat_49.025_lon_1.221667_me_0.01.parquet,49.025,1.221667,0.01
data\obs_vs_mod\horaire\lat_49.033333_lon_4.0_me_-0.00.parquet,49.033333,4.0,-0.0
data\obs_vs_mod\horaire\lat_49.0345_lon_-0.686_me_0.01.parquet,49.0345,-0.686,0.01
data\obs_vs_mod\horaire\lat_49.036333_lon_-1.298167_me_-0.00.parquet,49.036333,-1.298167,-0.0
data\obs_vs_mod\horaire\lat_49.0415_lon_1.940833_me_0.00.parquet,49.0415,1.940833,0.0
data\obs_vs_mod\horaire\lat_49.044667_lon_2.084667_me_0.00.parquet,49.044667,2.084667,0.0
data\obs_vs_mod\horaire\lat_49.050833_lon_-1.0405_me_0.00.parquet,49.050833,-1.0405,0.0
data\obs_vs_mod\horaire\lat_49.056667_lon_5.305_me_0.00.parquet,49.056667,5.305,0.0
data\obs_vs_mod\horaire\lat_49.061833_lon_2.230167_me_0.00.parquet,49.061833,2.230167,0.0
data\obs_vs_mod\horaire\lat_49.062167_lon_2.704167_me_-0.00.parquet,49.062167,2.704167,-0.0
data\obs_vs_mod\horaire\lat_49.064333_lon_4.849833_me_0.01.parquet,49.064333,4.849833,0.01
data\obs_vs_mod\horaire\lat_49.0695_lon_6.125333_me_-0.00.parquet,49.0695,6.125333,-0.0
data\obs_vs_mod\horaire\lat_49.06_lon_-0.234333_me_0.01.parquet,49.06,-0.234333,0.01
data\obs_vs_mod\horaire\lat_49.073333_lon_4.885_me_0.01.parquet,49.073333,4.885,0.01
data\obs_vs_mod\horaire\lat_49.085667_lon_2.550667_me_0.01.parquet,49.085667,2.550667,0.01
data\obs_vs_mod\horaire\lat_49.090333_lon_2.0285_me_0.01.parquet,49.090333,2.0285,0.01
data\obs_vs_mod\horaire\lat_49.091667_lon_4.149167_me_0.01.parquet,49.091667,4.149167,0.01
data\obs_vs_mod\horaire\lat_49.092833_lon_5.601167_me_0.00.parquet,49.092833,5.601167,0.0
data\obs_vs_mod\horaire\lat_49.0975_lon_-0.938667_me_0.01.parquet,49.0975,-0.938667,0.01
data\obs_vs_mod\horaire\lat_49.098667_lon_3.7595_me_0.00.parquet,49.098667,3.7595,0.0
data\obs_vs_mod\horaire\lat_49.099167_lon_-0.7665_me_0.01.parquet,49.099167,-0.7665,0.01
data\obs_vs_mod\horaire\lat_49.1005_lon_3.764167_me_0.01.parquet,49.1005,3.764167,0.01
data\obs_vs_mod\horaire\lat_49.101333_lon_0.559833_me_0.02.parquet,49.101333,0.559833,0.02
data\obs_vs_mod\horaire\lat_49.106_lon_2.737167_me_0.00.parquet,49.106,2.737167,0.0
data\obs_vs_mod\horaire\lat_49.1075_lon_-1.549167_me_0.01.parquet,49.1075,-1.549167,0.01
data\obs_vs_mod\horaire\lat_49.1075_lon_-1.606833_me_0.01.parquet,49.1075,-1.606833,0.01
data\obs_vs_mod\horaire\lat_49.1075_lon_4.3585_me_0.01.parquet,49.1075,4.3585,0.01
data\obs_vs_mod\horaire\lat_49.108167_lon_1.830667_me_0.01.parquet,49.108167,1.830667,0.01
data\obs_vs_mod\horaire\lat_49.111667_lon_6.381667_me_0.00.parquet,49.111667,6.381667,0.0
data\obs_vs_mod\horaire\lat_49.123167_lon_4.032333_me_0.01.parquet,49.123167,4.032333,0.01
data\obs_vs_mod\horaire\lat_49.124_lon_7.381833_me_0.01.parquet,49.124,7.381833,0.01
data\obs_vs_mod\horaire\lat_49.127667_lon_6.831_me_0.00.parquet,49.127667,6.831,0.0
data\obs_vs_mod\horaire\lat_49.12_lon_4.541667_me_0.01.parquet,49.12,4.541667,0.01
data\obs_vs_mod\horaire\lat_49.133833_lon_5.0935_me_0.01.parquet,49.133833,5.0935,0.01
data\obs_vs_mod\horaire\lat_49.138333_lon_2.813333_me_0.01.parquet,49.138333,2.813333,0.01
data\obs_vs_mod\horaire\lat_49.141667_lon_1.668333_me_0.01.parquet,49.141667,1.668333,0.01
data\obs_vs_mod\horaire\lat_49.1455_lon_0.041833_me_0.01.parquet,49.1455,0.041833,0.01
data\obs_vs_mod\horaire\lat_49.1535_lon_5.929333_me_-0.00.parquet,49.1535,5.929333,-0.0
data\obs_vs_mod\horaire\lat_49.155333_lon_4.116333_me_-0.00.parquet,49.155333,4.116333,-0.0
data\obs_vs_mod\horaire\lat_49.165167_lon_3.199667_me_0.01.parquet,49.165167,3.199667,0.01
data\obs_vs_mod\horaire\lat_49.165_lon_0.227_me_0.01.parquet,49.165,0.227,0.01
data\obs_vs_mod\horaire\lat_49.173167_lon_2.0475_me_0.00.parquet,49.173167,2.0475,0.0
data\obs_vs_mod\horaire\lat_49.181333_lon_-1.138333_me_0.00.parquet,49.181333,-1.138333,0.0
data\obs_vs_mod\horaire\lat_49.183333_lon_3.824167_me_-0.00.parquet,49.183333,3.824167,-0.0
data\obs_vs_mod\horaire\lat_49.18_lon_-0.456167_me_0.01.parquet,49.18,-0.456167,0.01
data\obs_vs_mod\horaire\lat_49.194_lon_1.6945_me_0.00.parquet,49.194,1.6945,0.0
data\obs_vs_mod\horaire\lat_49.1_lon_4.7_me_0.01.parquet,49.1,4.7,0.01
data\obs_vs_mod\horaire\lat_49.21_lon_-0.835333_me_0.00.parquet,49.21,-0.835333,0.0
data\obs_vs_mod\horaire\lat_49.224167_lon_1.2805_me_0.01.parquet,49.224167,1.2805,0.01
data\obs_vs_mod\horaire\lat_49.252167_lon_2.520833_me_0.00.parquet,49.252167,2.520833,0.0
data\obs_vs_mod\horaire\lat_49.256167_lon_0.090833_me_0.00.parquet,49.256167,0.090833,0.0
data\obs_vs_mod\horaire\lat_49.25_lon_4.025_me_0.03.parquet,49.25,4.025,0.03
data\obs_vs_mod\horaire\lat_49.264167_lon_-0.234667_me_0.01.parquet,49.264167,-0.234667,0.01
data\obs_vs_mod\horaire\lat_49.265_lon_5.556667_me_-0.01.parquet,49.265,5.556667,-0.01
data\obs_vs_mod\horaire\lat_49.276333_lon_5.155_me_-0.00.parquet,49.276333,5.155,-0.0
data\obs_vs_mod\horaire\lat_49.2795_lon_-1.573833_me_-0.00.parquet,49.2795,-1.573833,-0.0
data\obs_vs_mod\horaire\lat_49.287333_lon_4.809667_me_0.01.parquet,49.287333,4.809667,0.01
data\obs_vs_mod\horaire\lat_49.29_lon_4.32_me_0.01.parquet,49.29,4.32,0.01
data\obs_vs_mod\horaire\lat_49.300833_lon_3.960667_me_0.01.parquet,49.300833,3.960667,0.01
data\obs_vs_mod\horaire\lat_49.306167_lon_4.050667_me_0.01.parquet,49.306167,4.050667,0.01
data\obs_vs_mod\horaire\lat_49.3065_lon_1.8795_me_0.01.parquet,49.3065,1.8795,0.01
data\obs_vs_mod\horaire\lat_49.315_lon_-0.358333_me_0.02.parquet,49.315,-0.358333,0.02
data\obs_vs_mod\horaire\lat_49.316833_lon_4.711833_me_-0.00.parquet,49.316833,4.711833,-0.0
data\obs_vs_mod\horaire\lat_49.321667_lon_6.141667_me_0.00.parquet,49.321667,6.141667,0.0
data\obs_vs_mod\horaire\lat_49.334_lon_-0.430667_me_0.01.parquet,49.334,-0.430667,0.01
data\obs_vs_mod\horaire\lat_49.349167_lon_-0.772667_me_0.01.parquet,49.349167,-0.772667,0.01
data\obs_vs_mod\horaire\lat_49.351333_lon_3.527_me_0.01.parquet,49.351333,3.527,0.01
data\obs_vs_mod\horaire\lat_49.361_lon_0.392833_me_0.01.parquet,49.361,0.392833,0.01
data\obs_vs_mod\horaire\lat_49.3645_lon_0.167_me_0.00.parquet,49.3645,0.167,0.0
data\obs_vs_mod\horaire\lat_49.373333_lon_-1.805_me_0.02.parquet,49.373333,-1.805,0.02
data\obs_vs_mod\horaire\lat_49.376667_lon_2.953333_me_-0.00.parquet,49.376667,2.953333,-0.0
data\obs_vs_mod\horaire\lat_49.3895_lon_1.178333_me_0.00.parquet,49.3895,1.178333,0.0
data\obs_vs_mod\horaire\lat_49.38_lon_5.011667_me_0.00.parquet,49.38,5.011667,0.0
data\obs_vs_mod\horaire\lat_49.391667_lon_4.395_me_0.00.parquet,49.391667,4.395,0.0
data\obs_vs_mod\horaire\lat_49.4045_lon_-1.168333_me_0.00.parquet,49.4045,-1.168333,0.0
data\obs_vs_mod\horaire\lat_49.423833_lon_4.4925_me_0.00.parquet,49.423833,4.4925,0.0
data\obs_vs_mod\horaire\lat_49.427333_lon_4.9645_me_0.01.parquet,49.427333,4.9645,0.01
data\obs_vs_mod\horaire\lat_49.430333_lon_2.417833_me_0.00.parquet,49.430333,2.417833,0.0
data\obs_vs_mod\horaire\lat_49.4315_lon_2.803667_me_0.01.parquet,49.4315,2.803667,0.01
data\obs_vs_mod\horaire\lat_49.4465_lon_2.127167_me_0.01.parquet,49.4465,2.127167,0.01
data\obs_vs_mod\horaire\lat_49.460167_lon_5.209167_me_0.02.parquet,49.460167,5.209167,0.02
data\obs_vs_mod\horaire\lat_49.482167_lon_5.578167_me_0.00.parquet,49.482167,5.578167,0.0
data\obs_vs_mod\horaire\lat_49.483333_lon_0.101667_me_0.03.parquet,49.483333,0.101667,0.03
data\obs_vs_mod\horaire\lat_49.485_lon_5.161667_me_0.00.parquet,49.485,5.161667,0.0
data\obs_vs_mod\horaire\lat_49.488333_lon_5.591667_me_0.00.parquet,49.488333,5.591667,0.0
data\obs_vs_mod\horaire\lat_49.493333_lon_5.178333_me_0.00.parquet,49.493333,5.178333,0.0
data\obs_vs_mod\horaire\lat_49.494_lon_0.770667_me_0.02.parquet,49.494,0.770667,0.02
data\obs_vs_mod\horaire\lat_49.508833_lon_2.919_me_0.00.parquet,49.508833,2.919,0.0
data\obs_vs_mod\horaire\lat_49.509_lon_0.071167_me_0.01.parquet,49.509,0.071167,0.01
data\obs_vs_mod\horaire\lat_49.516667_lon_4.373333_me_0.00.parquet,49.516667,4.373333,0.0
data\obs_vs_mod\horaire\lat_49.516667_lon_4.81_me_-0.02.parquet,49.516667,4.81,-0.02
data\obs_vs_mod\horaire\lat_49.517667_lon_-1.506667_me_0.00.parquet,49.517667,-1.506667,0.0
data\obs_vs_mod\horaire\lat_49.533_lon_0.091667_me_0.01.parquet,49.533,0.091667,0.01
data\obs_vs_mod\horaire\lat_49.545167_lon_2.388167_me_0.03.parquet,49.545167,2.388167,0.03
data\obs_vs_mod\horaire\lat_49.54_lon_4.62_me_0.00.parquet,49.54,4.62,0.0
data\obs_vs_mod\horaire\lat_49.566_lon_4.0365_me_0.01.parquet,49.566,4.0365,0.01
data\obs_vs_mod\horaire\lat_49.595667_lon_3.610333_me_0.01.parquet,49.595667,3.610333,0.01
data\obs_vs_mod\horaire\lat_49.5_lon_0.07_me_-0.00.parquet,49.5,0.07,-0.0
data\obs_vs_mod\horaire\lat_49.5_lon_4.133333_me_0.00.parquet,49.5,4.133333,0.0
data\obs_vs_mod\horaire\lat_49.605_lon_4.963333_me_-0.01.parquet,49.605,4.963333,-0.01
data\obs_vs_mod\horaire\lat_49.623333_lon_1.790833_me_0.01.parquet,49.623333,1.790833,0.01
data\obs_vs_mod\horaire\lat_49.628333_lon_4.533333_me_-0.00.parquet,49.628333,4.533333,-0.0
data\obs_vs_mod\horaire\lat_49.633833_lon_3.197833_me_0.00.parquet,49.633833,3.197833,0.0
data\obs_vs_mod\horaire\lat_49.646667_lon_0.816667_me_0.01.parquet,49.646667,0.816667,0.01
data\obs_vs_mod\horaire\lat_49.650333_lon_2.370833_me_0.01.parquet,49.650333,2.370833,0.01
data\obs_vs_mod\horaire\lat_49.652667_lon_-1.4635_me_0.01.parquet,49.652667,-1.4635,0.01
data\obs_vs_mod\horaire\lat_49.653333_lon_1.721667_me_0.00.parquet,49.653333,1.721667,0.0
data\obs_vs_mod\horaire\lat_49.658_lon_5.039833_me_0.00.parquet,49.658,5.039833,0.0
data\obs_vs_mod\horaire\lat_49.66_lon_-1.633333_me_-14.60.parquet,49.66,-1.633333,-14.6
data\obs_vs_mod\horaire\lat_49.671833_lon_4.534667_me_0.01.parquet,49.671833,4.534667,0.01
data\obs_vs_mod\horaire\lat_49.7025_lon_2.8775_me_0.01.parquet,49.7025,2.8775,0.01
data\obs_vs_mod\horaire\lat_49.716667_lon_4.236667_me_0.01.parquet,49.716667,4.236667,0.01
data\obs_vs_mod\horaire\lat_49.725167_lon_-1.939833_me_0.02.parquet,49.725167,-1.939833,0.02
data\obs_vs_mod\horaire\lat_49.733167_lon_1.5025_me_0.01.parquet,49.733167,1.5025,0.01
data\obs_vs_mod\horaire\lat_49.765167_lon_2.698333_me_0.01.parquet,49.765167,2.698333,0.01
data\obs_vs_mod\horaire\lat_49.766667_lon_5.041667_me_-0.03.parquet,49.766667,5.041667,-0.03
data\obs_vs_mod\horaire\lat_49.778333_lon_4.446667_me_-0.00.parquet,49.778333,4.446667,-0.0
data\obs_vs_mod\horaire\lat_49.782833_lon_4.643167_me_0.00.parquet,49.782833,4.643167,0.0
data\obs_vs_mod\horaire\lat_49.818333_lon_3.206_me_0.01.parquet,49.818333,3.206,0.01
data\obs_vs_mod\horaire\lat_49.8205_lon_2.391667_me_0.01.parquet,49.8205,2.391667,0.01
data\obs_vs_mod\horaire\lat_49.834167_lon_2.711_me_0.01.parquet,49.834167,2.711,0.01
data\obs_vs_mod\horaire\lat_49.837333_lon_3.877833_me_0.01.parquet,49.837333,3.877833,0.01
data\obs_vs_mod\horaire\lat_49.872_lon_2.3825_me_0.01.parquet,49.872,2.3825,0.01
data\obs_vs_mod\horaire\lat_49.874833_lon_3.031167_me_0.02.parquet,49.874833,3.031167,0.02
data\obs_vs_mod\horaire\lat_49.913333_lon_4.428333_me_-0.01.parquet,49.913333,4.428333,-0.01
data\obs_vs_mod\horaire\lat_49.9135_lon_4.288167_me_0.00.parquet,49.9135,4.288167,0.0
data\obs_vs_mod\horaire\lat_49.916667_lon_4.766667_me_-0.02.parquet,49.916667,4.766667,-0.02
data\obs_vs_mod\horaire\lat_49.918667_lon_4.53_me_-0.01.parquet,49.918667,4.53,-0.01
data\obs_vs_mod\horaire\lat_49.932833_lon_1.09_me_0.02.parquet,49.932833,1.09,0.02
data\obs_vs_mod\horaire\lat_49.956833_lon_1.77_me_0.01.parquet,49.956833,1.77,0.01
data\obs_vs_mod\horaire\lat_49.966667_lon_3.966667_me_0.01.parquet,49.966667,3.966667,0.01
data\obs_vs_mod\horaire\lat_49.971833_lon_2.703833_me_0.01.parquet,49.971833,2.703833,0.01
data\obs_vs_mod\horaire\lat_50.001167_lon_3.1215_me_0.01.parquet,50.001167,3.1215,0.01
data\obs_vs_mod\horaire\lat_50.032833_lon_2.408667_me_0.02.parquet,50.032833,2.408667,0.02
data\obs_vs_mod\horaire\lat_50.136_lon_1.834_me_0.01.parquet,50.136,1.834,0.01
data\obs_vs_mod\horaire\lat_50.139333_lon_2.1805_me_0.01.parquet,50.139333,2.1805,0.01
data\obs_vs_mod\horaire\lat_50.143833_lon_4.842833_me_0.01.parquet,50.143833,4.842833,0.01
data\obs_vs_mod\horaire\lat_50.1455_lon_3.925167_me_0.01.parquet,50.1455,3.925167,0.01
data\obs_vs_mod\horaire\lat_50.187167_lon_1.521167_me_0.02.parquet,50.187167,1.521167,0.02
data\obs_vs_mod\horaire\lat_50.2155_lon_1.566167_me_0.01.parquet,50.2155,1.566167,0.01
data\obs_vs_mod\horaire\lat_50.222167_lon_2.522167_me_0.00.parquet,50.222167,2.522167,0.0
data\obs_vs_mod\horaire\lat_50.2255_lon_3.163833_me_0.00.parquet,50.2255,3.163833,0.0
data\obs_vs_mod\horaire\lat_50.255833_lon_2.87_me_0.01.parquet,50.255833,2.87,0.01
data\obs_vs_mod\horaire\lat_50.3105_lon_1.7625_me_0.01.parquet,50.3105,1.7625,0.01
data\obs_vs_mod\horaire\lat_50.328333_lon_3.461_me_0.01.parquet,50.328333,3.461,0.01
data\obs_vs_mod\horaire\lat_50.376667_lon_2.298333_me_0.01.parquet,50.376667,2.298333,0.01
data\obs_vs_mod\horaire\lat_50.3915_lon_2.223333_me_0.02.parquet,50.3915,2.223333,0.02
data\obs_vs_mod\horaire\lat_50.453333_lon_2.795_me_0.01.parquet,50.453333,2.795,0.01
data\obs_vs_mod\horaire\lat_50.494167_lon_3.1785_me_0.00.parquet,50.494167,3.1785,0.0
data\obs_vs_mod\horaire\lat_50.5145_lon_1.622833_me_0.01.parquet,50.5145,1.622833,0.01
data\obs_vs_mod\horaire\lat_50.549167_lon_2.113667_me_0.01.parquet,50.549167,2.113667,0.01
data\obs_vs_mod\horaire\lat_50.5795_lon_2.4965_me_0.01.parquet,50.5795,2.4965,0.01
data\obs_vs_mod\horaire\lat_50.57_lon_3.0975_me_0.01.parquet,50.57,3.0975,0.01
data\obs_vs_mod\horaire\lat_50.635_lon_1.821667_me_-0.00.parquet,50.635,1.821667,-0.0
data\obs_vs_mod\horaire\lat_50.6725_lon_2.061833_me_0.02.parquet,50.6725,2.061833,0.02
data\obs_vs_mod\horaire\lat_50.7325_lon_1.599667_me_0.02.parquet,50.7325,1.599667,0.02
data\obs_vs_mod\horaire\lat_50.750833_lon_1.906667_me_-0.00.parquet,50.750833,1.906667,-0.0
data\obs_vs_mod\horaire\lat_50.77_lon_2.268333_me_0.01.parquet,50.77,2.268333,0.01
data\obs_vs_mod\horaire\lat_50.811667_lon_2.591667_me_0.00.parquet,50.811667,2.591667,0.0
data\obs_vs_mod\horaire\lat_50.829833_lon_2.568833_me_0.01.parquet,50.829833,2.568833,0.01
data\obs_vs_mod\horaire\lat_50.959833_lon_1.956167_me_0.02.parquet,50.959833,1.956167,0.02
data\obs_vs_mod\horaire\lat_50.987333_lon_2.135333_me_0.01.parquet,50.987333,2.135333,0.01
data\obs_vs_mod\horaire\lat_51.055833_lon_2.3395_me_0.02.parquet,51.055833,2.3395,0.02
