lat,lon,altitude
43.6598,5.1415,252.9
43.6597,5.1726,210.3
43.6596,5.2036,215.3
43.6595,5.2346,195.5
43.6593,5.2657,224.4
43.6592,5.2967,263.0
43.6591,5.3278,306.3
43.6589,5.3588,341.0
43.6587,5.3899,338.3
43.6586,5.4209,247.3
43.6584,5.452,205.5
43.6582,5.483,189.4
43.658,5.5141,194.1
43.6578,5.5451,201.2
43.6576,5.5761,221.8
43.6574,5.6072,235.4
43.6571,5.6382,291.9
43.6569,5.6693,380.8
43.6566,5.7003,479.1
43.6564,5.7314,394.8
43.6561,5.7624,352.7
43.6558,5.7934,390.6
43.6555,5.8245,403.0
43.6553,5.8555,368.8
43.655,5.8866,434.9
43.6546,5.9176,457.8
43.6543,5.9486,496.5
43.654,5.9797,570.5
43.6537,6.0107,538.1
43.6533,6.0418,536.4
43.6529,6.0728,469.5
43.6526,6.1038,531.0
43.6522,6.1349,533.9
43.6518,6.1659,546.0
43.6514,6.197,593.8
43.651,6.228,694.1
43.6506,6.259,844.3
43.6502,6.2901,858.5
43.6498,6.3211,885.2
43.6494,6.3521,937.9
43.6489,6.3832,920.2
43.6485,6.4142,869.5
43.648,6.4452,831.5
43.6475,6.4763,836.3
43.647,6.5073,900.3
43.6466,6.5383,939.6
43.6461,6.5694,927.9
43.6456,6.6004,945.0
43.645,6.6314,815.1
43.6445,6.6625,552.0
43.644,6.6935,474.9
43.6434,6.7245,431.9
43.6429,6.7555,432.7
43.6423,6.7866,358.0
43.6418,6.8176,419.4
43.6412,6.8486,386.1
43.6406,6.8796,220.0
43.64,6.9107,215.2
43.6394,6.9417,162.2
43.6388,6.9727,210.3
43.6382,7.0037,241.7
43.6376,7.0348,188.1
43.6369,7.0658,139.1
43.6363,7.0968,102.4
43.6356,7.1278,38.4
43.4984,-1.5534,2.0
43.5002,-1.5226,26.3
43.502,-1.4917,8.2
43.5038,-1.4608,30.3
43.5056,-1.43,20.6
43.5073,-1.3991,14.3
43.5091,-1.3682,17.2
43.5108,-1.3374,4.9
43.5125,-1.3065,5.7
43.5143,-1.2756,10.2
43.516,-1.2447,2.1
43.5177,-1.2139,20.9
43.5194,-1.183,16.3
43.5211,-1.1521,24.2
43.5227,-1.1212,40.1
43.5244,-1.0903,33.4
43.5261,-1.0594,22.7
43.5277,-1.0285,44.1
43.5294,-0.9976,23.1
43.531,-0.9668,25.1
43.5326,-0.9359,31.2
43.5342,-0.905,77.5
43.5358,-0.8741,96.1
43.5374,-0.8432,121.2
43.539,-0.8123,140.2
43.5406,-0.7813,106.7
43.5422,-0.7504,113.0
43.5438,-0.7195,84.6
43.5453,-0.6886,77.9
43.5469,-0.6577,94.6
43.5484,-0.6268,129.2
43.5499,-0.5959,141.7
43.5514,-0.565,140.8
43.553,-0.5341,114.9
43.5545,-0.5031,106.1
43.556,-0.4722,141.4
43.5574,-0.4413,197.2
43.5589,-0.4104,178.2
43.5604,-0.3794,141.1
43.5618,-0.3485,157.6
43.5633,-0.3176,206.2
43.5647,-0.2867,200.0
43.5662,-0.2557,137.4
43.5676,-0.2248,169.0
43.569,-0.1939,147.4
43.5704,-0.1629,155.3
43.5718,-0.132,202.5
43.5732,-0.101,165.7
43.5746,-0.0701,151.6
43.576,-0.0392,217.6
43.5773,-0.0082,143.2
43.5787,0.0227,153.1
43.58,0.0537,144.0
43.5814,0.0846,145.9
43.5827,0.1156,193.2
43.584,0.1465,209.8
43.5853,0.1775,218.6
43.5866,0.2084,244.4
43.5879,0.2394,210.9
43.5892,0.2704,190.5
43.5905,0.3013,199.1
43.5918,0.3323,179.0
43.593,0.3632,192.4
43.5943,0.3942,180.0
43.5955,0.4252,188.3
43.5967,0.4561,242.3
43.598,0.4871,232.5
43.5992,0.5181,220.6
43.6004,0.549,181.6
43.6016,0.58,171.0
43.6028,0.611,169.7
43.604,0.6419,212.8
43.6051,0.6729,233.6
43.6063,0.7039,242.6
43.6074,0.7349,207.8
43.6086,0.7658,177.2
43.6097,0.7968,205.6
43.6108,0.8278,194.5
43.612,0.8588,170.4
43.6131,0.8898,180.5
43.6142,0.9208,198.2
43.6153,0.9517,204.7
43.6164,0.9827,206.9
43.6174,1.0137,181.8
43.6185,1.0447,172.9
43.6196,1.0757,150.3
43.6206,1.1067,163.8
43.6216,1.1377,182.1
43.6227,1.1687,223.6
43.6237,1.1997,238.4
43.6247,1.2307,203.6
43.6257,1.2617,186.2
43.6267,1.2927,175.0
43.6277,1.3237,174.3
43.6287,1.3546,154.2
43.6297,1.3857,146.3
43.6306,1.4167,132.8
43.6316,1.4477,139.9
43.6325,1.4787,141.8
43.6334,1.5097,167.5
43.6344,1.5407,177.5
43.6353,1.5717,184.5
43.6362,1.6027,197.2
43.6371,1.6337,190.9
43.638,1.6647,169.6
43.6389,1.6957,191.7
43.6397,1.7267,212.2
43.6406,1.7577,217.6
43.6415,1.7888,233.6
43.6423,1.8198,246.1
43.6432,1.8508,229.2
43.644,1.8818,227.4
43.6448,1.9128,185.4
43.6456,1.9438,192.3
43.6464,1.9749,163.1
43.6472,2.0059,164.8
43.648,2.0369,151.5
43.6488,2.0679,169.3
43.6495,2.0989,184.4
43.6503,2.13,181.1
43.6511,2.161,209.8
43.6518,2.192,232.4
43.6525,2.223,252.4
43.6533,2.2541,273.5
43.654,2.2851,267.4
43.6547,2.3161,340.5
43.6554,2.3471,485.6
43.6561,2.3782,604.4
43.6567,2.4092,594.2
43.6574,2.4402,556.0
43.6581,2.4713,641.7
43.6587,2.5023,615.4
43.6594,2.5333,717.4
43.66,2.5644,838.1
43.6606,2.5954,924.2
43.6613,2.6264,1044.8
43.6619,2.6575,970.3
43.6625,2.6885,1053.7
43.6631,2.7195,1026.5
43.6637,2.7506,991.3
43.6642,2.7816,873.1
43.6648,2.8127,862.1
43.6654,2.8437,966.6
43.6659,2.8747,1062.1
43.6664,2.9058,966.4
43.667,2.9368,912.6
43.6675,2.9679,621.0
43.668,2.9989,500.0
43.6685,3.0299,424.2
43.669,3.061,420.1
43.6695,3.092,399.8
43.67,3.1231,391.2
43.6705,3.1541,292.4
43.6709,3.1852,320.0
43.6714,3.2162,471.8
43.6718,3.2473,545.3
43.6722,3.2783,382.9
43.6727,3.3094,302.7
43.6731,3.3404,179.4
43.6735,3.3715,186.2
43.6739,3.4025,152.3
43.6743,3.4336,117.0
43.6747,3.4646,121.4
43.675,3.4957,109.5
43.6754,3.5267,93.2
43.6758,3.5578,62.1
43.6761,3.5888,98.8
43.6764,3.6199,175.5
43.6768,3.6509,211.5
43.6771,3.682,217.6
43.6774,3.713,197.6
43.6777,3.7441,166.8
43.678,3.7751,128.8
43.6783,3.8062,113.8
43.6786,3.8372,100.6
43.6788,3.8683,78.8
43.6791,3.8993,81.6
43.6793,3.9304,66.7
43.6796,3.9614,62.2
43.6798,3.9925,51.8
43.68,4.0236,34.5
43.6803,4.0546,28.3
43.6805,4.0857,20.0
43.6807,4.1167,12.4
43.6809,4.1478,8.8
43.681,4.1788,7.4
43.6812,4.2099,5.8
43.6814,4.241,5.3
43.6815,4.272,36.0
43.6817,4.3031,70.3
43.6818,4.3341,71.9
43.6819,4.3652,33.9
43.682,4.3962,19.8
43.6822,4.4273,20.3
43.6823,4.4584,2.8
43.6824,4.4894,2.8
43.6824,4.5205,1.4
43.6825,4.5515,1.9
43.6826,4.5826,3.4
43.6826,4.6136,6.2
43.6827,4.6447,4.9
43.6827,4.6758,7.8
43.6828,4.7068,22.6
43.6828,4.7379,27.9
43.6828,4.7689,27.6
43.6828,4.8,9.4
43.6828,4.8311,9.4
43.6828,4.8621,17.4
43.6828,4.8932,52.7
43.6827,4.9242,75.4
43.6827,4.9553,71.6
43.6826,4.9864,74.5
43.6826,5.0174,85.7
43.6825,5.0485,101.8
43.6824,5.0795,106.5
43.6824,5.1106,226.3
43.6823,5.1416,259.3
43.6822,5.1727,276.7
43.682,5.2038,230.6
43.6819,5.2348,273.8
43.6818,5.2659,341.3
43.6817,5.2969,350.2
43.6815,5.328,265.0
43.6814,5.359,304.0
43.6812,5.3901,262.3
43.681,5.4212,177.7
43.6809,5.4522,177.3
43.6807,5.4833,186.3
43.6805,5.5143,207.5
43.6803,5.5454,233.9
43.68,5.5764,317.5
43.6798,5.6075,368.3
43.6796,5.6386,339.6
43.6793,5.6696,347.3
43.6791,5.7007,358.0
43.6788,5.7317,315.6
43.6786,5.7628,337.1
43.6783,5.7938,378.5
43.678,5.8249,415.3
43.6777,5.8559,420.1
43.6774,5.887,454.2
43.6771,5.918,481.1
43.6768,5.9491,503.8
43.6764,5.9801,526.6
43.6761,6.0112,531.3
43.6758,6.0422,474.8
43.6754,6.0733,489.2
43.675,6.1043,552.3
43.6747,6.1354,574.8
43.6743,6.1664,636.0
43.6739,6.1975,791.7
43.6735,6.2285,760.6
43.6731,6.2596,965.5
43.6727,6.2906,1004.7
43.6722,6.3217,987.0
43.6718,6.3527,942.9
43.6714,6.3838,856.9
43.6709,6.4148,864.4
43.6705,6.4459,809.7
43.67,6.4769,828.9
43.6695,6.508,863.7
43.669,6.539,843.3
43.6685,6.5701,882.0
43.668,6.6011,995.4
43.6675,6.6321,1040.4
43.667,6.6632,825.9
43.6664,6.6942,686.7
43.6659,6.7253,531.7
43.6654,6.7563,442.3
43.6648,6.7873,464.0
43.6642,6.8184,566.1
43.6637,6.8494,643.3
43.6631,6.8805,572.1
43.6625,6.9115,460.2
43.6619,6.9425,270.9
43.6613,6.9736,265.0
43.6606,7.0046,281.9
43.66,7.0356,200.1
43.6594,7.0667,176.4
43.6587,7.0977,89.4
43.6581,7.1287,40.4
43.6574,7.1598,11.6
43.6561,7.2218,0.6
43.5226,-1.525,2.7
43.5244,-1.4942,12.2
43.5262,-1.4633,34.7
43.5279,-1.4324,32.6
43.5297,-1.4015,35.3
43.5315,-1.3706,43.7
43.5332,-1.3398,30.4
43.5349,-1.3089,24.2
43.5366,-1.278,31.6
43.5384,-1.2471,48.0
43.5401,-1.2162,24.9
43.5418,-1.1853,2.5
43.5434,-1.1544,7.3
43.5451,-1.1235,9.8
43.5468,-1.0926,28.4
43.5485,-1.0617,32.4
43.5501,-1.0308,40.3
43.5518,-0.9999,45.8
43.5534,-0.969,60.1
43.555,-0.9381,83.7
43.5566,-0.9072,89.5
43.5582,-0.8763,97.8
43.5598,-0.8454,107.7
43.5614,-0.8144,120.4
43.563,-0.7835,90.4
43.5646,-0.7526,79.5
43.5662,-0.7217,66.7
43.5677,-0.6908,102.6
43.5693,-0.6598,121.7
43.5708,-0.6289,126.5
43.5723,-0.598,109.6
43.5739,-0.5671,109.1
43.5754,-0.5361,85.0
43.5769,-0.5052,106.1
43.5784,-0.4743,148.5
43.5798,-0.4433,175.9
43.5813,-0.4124,138.2
43.5828,-0.3815,149.3
43.5843,-0.3505,158.0
43.5857,-0.3196,191.1
43.5872,-0.2886,192.8
43.5886,-0.2577,135.3
43.59,-0.2267,140.8
43.5914,-0.1958,154.2
43.5928,-0.1649,165.7
43.5942,-0.1339,206.4
43.5956,-0.103,150.1
43.597,-0.072,146.5
43.5984,-0.041,210.1
43.5997,-0.0101,146.5
43.6011,0.0209,137.5
43.6024,0.0518,134.2
43.6038,0.0828,174.0
43.6051,0.1138,174.0
43.6064,0.1447,188.5
43.6077,0.1757,209.1
43.6091,0.2066,237.9
43.6103,0.2376,200.2
43.6116,0.2686,174.6
43.6129,0.2996,207.2
43.6142,0.3305,177.3
43.6154,0.3615,183.2
43.6167,0.3925,155.6
43.6179,0.4234,188.7
43.6192,0.4544,206.7
43.6204,0.4854,202.2
43.6216,0.5164,223.6
43.6228,0.5474,211.8
43.624,0.5783,153.4
43.6252,0.6093,196.6
43.6264,0.6403,199.4
43.6276,0.6713,220.8
43.6287,0.7023,221.8
43.6299,0.7333,209.2
43.631,0.7643,177.1
43.6322,0.7953,189.2
43.6333,0.8263,204.9
43.6344,0.8572,177.0
43.6355,0.8882,171.8
43.6366,0.9192,172.2
43.6377,0.9502,189.0
43.6388,0.9812,209.0
43.6399,1.0122,197.7
43.6409,1.0432,181.3
43.642,1.0742,183.3
43.643,1.1052,160.3
43.6441,1.1362,144.6
43.6451,1.1672,154.0
43.6461,1.1983,220.6
43.6471,1.2293,206.5
43.6482,1.2603,189.6
43.6492,1.2913,183.3
43.6501,1.3223,158.4
43.6511,1.3533,147.4
43.6521,1.3843,139.4
43.6531,1.4153,129.6
43.654,1.4463,134.6
43.6549,1.4774,150.5
43.6559,1.5084,179.3
43.6568,1.5394,187.2
43.6577,1.5704,200.3
43.6586,1.6014,192.0
43.6595,1.6325,163.4
43.6604,1.6635,199.0
43.6613,1.6945,222.9
43.6622,1.7255,228.9
43.6631,1.7565,227.5
43.6639,1.7876,207.2
43.6648,1.8186,191.3
43.6656,1.8496,177.9
43.6664,1.8807,206.7
43.6672,1.9117,163.6
43.6681,1.9427,152.1
43.6689,1.9737,181.8
43.6697,2.0048,185.2
43.6704,2.0358,224.8
43.6712,2.0668,273.2
43.672,2.0979,221.0
43.6728,2.1289,186.0
43.6735,2.16,209.8
43.6742,2.191,244.7
43.675,2.222,264.1
43.6757,2.2531,290.5
43.6764,2.2841,292.3
43.6771,2.3151,323.3
43.6778,2.3462,392.0
43.6785,2.3772,430.4
43.6792,2.4083,426.5
43.6799,2.4393,604.1
43.6805,2.4704,697.0
43.6812,2.5014,669.7
43.6818,2.5324,678.0
43.6825,2.5635,747.0
43.6831,2.5945,876.1
43.6837,2.6256,967.2
43.6843,2.6566,994.2
43.6849,2.6877,1058.2
43.6855,2.7187,1120.6
43.6861,2.7498,1039.3
43.6867,2.7808,912.3
43.6873,2.8119,931.8
43.6878,2.8429,879.3
43.6884,2.874,872.3
43.6889,2.905,846.6
43.6894,2.9361,845.1
43.69,2.9671,783.0
43.6905,2.9982,692.0
43.691,3.0293,688.9
43.6915,3.0603,692.9
43.692,3.0914,576.1
43.6924,3.1224,541.3
43.6929,3.1535,446.1
43.6934,3.1845,368.8
43.6938,3.2156,488.7
43.6943,3.2467,589.4
43.6947,3.2777,359.6
43.6951,3.3088,206.1
43.6955,3.3398,166.4
43.696,3.3709,156.1
43.6964,3.402,156.2
43.6967,3.433,147.1
43.6971,3.4641,202.8
43.6975,3.4951,164.0
43.6979,3.5262,159.4
43.6982,3.5573,94.6
43.6986,3.5883,96.3
43.6989,3.6194,166.4
43.6992,3.6505,223.4
43.6996,3.6815,203.2
43.6999,3.7126,193.6
43.7002,3.7437,220.7
43.7005,3.7747,234.8
43.7008,3.8058,144.2
43.701,3.8369,104.9
43.7013,3.8679,89.0
43.7016,3.899,110.9
43.7018,3.9301,98.8
43.702,3.9611,91.2
43.7023,3.9922,69.7
43.7025,4.0233,62.2
43.7027,4.0543,42.5
43.7029,4.0854,28.9
43.7031,4.1165,35.9
43.7033,4.1475,21.0
43.7035,4.1786,10.7
43.7037,4.2097,10.7
43.7038,4.2407,10.3
43.704,4.2718,20.3
43.7041,4.3029,68.5
43.7043,4.3339,104.1
43.7044,4.365,86.5
43.7045,4.3961,51.8
43.7046,4.4272,54.3
43.7047,4.4582,10.4
43.7048,4.4893,2.8
43.7049,4.5204,4.1
43.705,4.5514,3.9
43.705,4.5825,3.4
43.7051,4.6136,5.8
43.7051,4.6446,4.5
43.7052,4.6757,5.0
43.7052,4.7068,19.3
43.7052,4.7379,29.4
43.7052,4.7689,14.9
43.7053,4.8,8.6
43.7052,4.8311,16.7
43.7052,4.8621,53.8
43.7052,4.8932,71.6
43.7052,4.9243,121.6
43.7051,4.9554,151.6
43.7051,4.9864,217.8
43.705,5.0175,145.9
43.705,5.0486,172.1
43.7049,5.0796,144.4
43.7048,5.1107,144.6
43.7047,5.1418,156.0
43.7046,5.1728,184.2
43.7045,5.2039,177.0
43.7044,5.235,213.1
43.7043,5.2661,283.6
43.7041,5.2971,286.7
43.704,5.3282,254.0
43.7038,5.3593,204.4
43.7037,5.3903,166.0
43.7035,5.4214,170.8
43.7033,5.4525,206.9
43.7031,5.4835,232.6
43.7029,5.5146,232.0
43.7027,5.5457,279.0
43.7025,5.5767,340.6
43.7023,5.6078,417.7
43.702,5.6389,391.7
43.7018,5.6699,294.6
43.7016,5.701,288.4
43.7013,5.7321,258.5
43.701,5.7631,319.8
43.7008,5.7942,361.8
43.7005,5.8253,367.8
43.7002,5.8563,407.0
43.6999,5.8874,441.0
43.6996,5.9185,470.2
43.6992,5.9495,515.4
43.6989,5.9806,542.3
43.6986,6.0117,505.0
43.6982,6.0427,430.8
43.6979,6.0738,481.1
43.6975,6.1049,524.3
43.6971,6.1359,596.7
43.6967,6.167,715.6
43.6964,6.198,739.8
43.696,6.2291,775.8
43.6955,6.2602,989.0
43.6951,6.2912,956.0
43.6947,6.3223,887.1
43.6943,6.3533,932.0
43.6938,6.3844,965.8
43.6934,6.4155,861.6
43.6929,6.4465,904.6
43.6924,6.4776,885.4
43.692,6.5086,895.1
43.6915,6.5397,874.4
43.691,6.5707,880.2
43.6905,6.6018,972.3
43.69,6.6329,1158.1
43.6894,6.6639,956.0
43.6889,6.695,804.0
43.6884,6.726,713.1
43.6878,6.7571,629.7
43.6873,6.7881,653.5
43.6867,6.8192,679.7
43.6861,6.8502,702.8
43.6855,6.8813,860.7
43.6849,6.9123,926.7
43.6843,6.9434,654.4
43.6837,6.9744,423.1
43.6831,7.0055,329.2
43.6825,7.0365,259.8
43.6818,7.0676,184.0
43.6812,7.0986,101.0
43.6805,7.1296,84.5
43.6799,7.1607,89.4
43.6792,7.1917,42.2
43.6785,7.2228,35.3
43.5468,-1.4966,6.3
43.5486,-1.4657,18.9
43.5503,-1.4348,37.7
43.5521,-1.4039,42.7
43.5538,-1.373,29.7
43.5556,-1.3422,35.7
43.5573,-1.3113,34.3
43.559,-1.2804,38.2
43.5608,-1.2495,37.6
43.5625,-1.2185,30.3
43.5642,-1.1876,15.5
43.5658,-1.1567,33.7
43.5675,-1.1258,46.6
43.5692,-1.0949,80.0
43.5709,-1.064,68.4
43.5725,-1.0331,59.7
43.5742,-1.0022,84.2
43.5758,-0.9713,87.9
43.5774,-0.9403,80.9
43.579,-0.9094,71.7
43.5806,-0.8785,89.3
43.5822,-0.8476,94.7
43.5838,-0.8166,78.8
43.5854,-0.7857,71.4
43.587,-0.7548,60.1
43.5886,-0.7238,89.3
43.5901,-0.6929,103.0
43.5917,-0.662,109.1
43.5932,-0.631,77.5
43.5947,-0.6001,71.5
43.5963,-0.5692,86.9
43.5978,-0.5382,107.7
43.5993,-0.5073,142.1
43.6008,-0.4763,162.9
43.6023,-0.4454,147.5
43.6037,-0.4144,125.8
43.6052,-0.3835,128.6
43.6067,-0.3525,139.8
43.6081,-0.3216,182.6
43.6096,-0.2906,183.5
43.611,-0.2597,134.4
43.6124,-0.2287,111.9
43.6138,-0.1978,141.6
43.6153,-0.1668,183.2
43.6167,-0.1358,143.3
43.618,-0.1049,134.6
43.6194,-0.0739,149.4
43.6208,-0.0429,153.2
43.6222,-0.012,131.8
43.6235,0.019,129.7
43.6249,0.05,143.4
43.6262,0.0809,158.9
43.6275,0.1119,175.4
43.6289,0.1429,169.8
43.6302,0.1739,195.9
43.6315,0.2049,216.9
43.6328,0.2358,195.3
43.6341,0.2668,179.8
43.6353,0.2978,201.6
43.6366,0.3288,193.6
43.6379,0.3598,174.8
43.6391,0.3908,155.6
43.6404,0.4217,170.7
43.6416,0.4527,216.5
43.6428,0.4837,204.8
43.644,0.5147,250.4
43.6452,0.5457,220.5
43.6464,0.5767,170.4
43.6476,0.6077,167.6
43.6488,0.6387,173.4
43.65,0.6697,186.5
43.6511,0.7007,212.7
43.6523,0.7317,195.3
43.6534,0.7627,175.2
43.6546,0.7937,168.0
43.6557,0.8247,192.6
43.6568,0.8557,195.8
43.6579,0.8867,166.7
43.659,0.9177,164.9
43.6601,0.9487,182.0
43.6612,0.9797,190.6
43.6623,1.0108,203.0
43.6634,1.0418,197.2
43.6644,1.0728,175.0
43.6655,1.1038,172.8
43.6665,1.1348,193.4
43.6675,1.1658,164.0
43.6686,1.1968,151.8
43.6696,1.2279,178.5
43.6706,1.2589,184.7
43.6716,1.2899,178.7
43.6726,1.3209,151.0
43.6736,1.352,143.6
43.6745,1.383,127.7
43.6755,1.414,128.8
43.6764,1.445,133.8
43.6774,1.4761,178.5
43.6783,1.5071,205.2
43.6793,1.5381,202.7
43.6802,1.5692,167.9
43.6811,1.6002,154.8
43.682,1.6312,196.2
43.6829,1.6623,201.0
43.6838,1.6933,209.0
43.6846,1.7243,227.2
43.6855,1.7554,214.0
43.6864,1.7864,180.7
43.6872,1.8174,149.1
43.688,1.8485,145.1
43.6889,1.8795,148.0
43.6897,1.9106,156.1
43.6905,1.9416,189.5
43.6913,1.9726,264.0
43.6921,2.0037,245.2
43.6929,2.0347,270.5
43.6937,2.0658,281.9
43.6944,2.0968,249.6
43.6952,2.1279,231.2
43.696,2.1589,212.8
43.6967,2.19,226.9
43.6974,2.221,262.2
43.6982,2.2521,335.6
43.6989,2.2831,371.8
43.6996,2.3142,418.4
43.7003,2.3452,454.6
43.701,2.3763,550.7
43.7016,2.4073,475.9
43.7023,2.4384,463.3
43.703,2.4694,578.9
43.7036,2.5005,613.7
43.7043,2.5316,626.1
43.7049,2.5626,665.0
43.7056,2.5937,761.8
43.7062,2.6247,743.0
43.7068,2.6558,833.4
43.7074,2.6869,846.9
43.708,2.7179,900.4
43.7086,2.749,869.6
43.7091,2.78,859.3
43.7097,2.8111,882.1
43.7103,2.8422,919.8
43.7108,2.8732,892.5
43.7114,2.9043,774.0
43.7119,2.9354,707.1
43.7124,2.9664,844.4
43.7129,2.9975,927.0
43.7134,3.0286,874.4
43.7139,3.0596,737.4
43.7144,3.0907,656.3
43.7149,3.1218,458.3
43.7154,3.1528,371.3
43.7158,3.1839,371.3
43.7163,3.215,421.5
43.7167,3.246,552.0
43.7172,3.2771,446.1
43.7176,3.3082,262.2
43.718,3.3393,295.7
43.7184,3.3703,270.4
43.7188,3.4014,225.5
43.7192,3.4325,235.5
43.7196,3.4636,362.5
43.72,3.4946,309.0
43.7203,3.5257,378.8
43.7207,3.5568,232.2
43.721,3.5879,221.2
43.7214,3.6189,231.4
43.7217,3.65,297.3
43.722,3.6811,271.6
43.7223,3.7122,220.4
43.7226,3.7432,208.7
43.7229,3.7743,240.9
43.7232,3.8054,133.8
43.7235,3.8365,96.1
43.7238,3.8676,88.8
43.724,3.8986,116.9
43.7243,3.9297,124.8
43.7245,3.9608,118.6
43.7247,3.9919,76.7
43.725,4.0229,84.1
43.7252,4.054,70.9
43.7254,4.0851,50.5
43.7256,4.1162,37.7
43.7258,4.1473,21.4
43.726,4.1784,31.9
43.7261,4.2094,18.8
43.7263,4.2405,14.6
43.7264,4.2716,17.9
43.7266,4.3027,37.0
43.7267,4.3338,77.2
43.7269,4.3648,91.0
43.727,4.3959,87.1
43.7271,4.427,87.8
43.7272,4.4581,47.2
43.7273,4.4892,1.1
43.7274,4.5203,2.5
43.7274,4.5513,1.5
43.7275,4.5824,1.9
43.7276,4.6135,5.6
43.7276,4.6446,5.3
43.7276,4.6757,4.0
43.7277,4.7068,23.1
43.7277,4.7378,62.9
43.7277,4.7689,78.2
43.7277,4.8,67.3
43.7277,4.8311,98.2
43.7277,4.8622,163.7
43.7277,4.8932,163.7
43.7276,4.9243,222.1
43.7276,4.9554,269.3
43.7276,4.9865,259.6
43.7275,5.0176,169.3
43.7274,5.0487,102.6
43.7274,5.0797,97.6
43.7273,5.1108,112.4
43.7272,5.1419,111.5
43.7271,5.173,117.4
43.727,5.2041,121.0
43.7269,5.2352,127.9
43.7267,5.2662,141.4
43.7266,5.2973,149.9
43.7264,5.3284,146.6
43.7263,5.3595,155.9
43.7261,5.3906,196.3
43.726,5.4216,261.3
43.7258,5.4527,278.9
43.7256,5.4838,304.4
43.7254,5.5149,286.3
43.7252,5.546,265.7
43.725,5.5771,336.3
43.7247,5.6081,433.0
43.7245,5.6392,414.7
43.7243,5.6703,406.3
43.724,5.7014,362.1
43.7238,5.7324,280.9
43.7235,5.7635,266.3
43.7232,5.7946,275.6
43.7229,5.8257,330.8
43.7226,5.8568,334.1
43.7223,5.8878,408.8
43.722,5.9189,512.1
43.7217,5.95,485.6
43.7214,5.9811,494.3
43.721,6.0121,534.5
43.7207,6.0432,527.4
43.7203,6.0743,456.9
43.72,6.1054,497.3
43.7196,6.1364,622.4
43.7192,6.1675,613.9
43.7188,6.1986,610.2
43.7184,6.2297,763.9
43.718,6.2607,930.8
43.7176,6.2918,928.3
43.7172,6.3229,1027.1
43.7167,6.354,912.1
43.7163,6.385,872.5
43.7158,6.4161,991.7
43.7154,6.4472,1014.2
43.7149,6.4782,1019.4
43.7144,6.5093,900.9
43.7139,6.5404,911.6
43.7134,6.5714,923.9
43.7129,6.6025,952.3
43.7124,6.6336,1147.5
43.7119,6.6646,1195.5
43.7114,6.6957,982.7
43.7108,6.7268,1072.2
43.7103,6.7578,912.3
43.7097,6.7889,880.5
43.7091,6.82,809.6
43.7086,6.851,894.4
43.708,6.8821,1167.9
43.7074,6.9131,1149.2
43.7068,6.9442,945.5
43.7062,6.9753,525.1
43.7056,7.0063,314.6
43.7049,7.0374,364.4
43.7043,7.0684,267.7
43.7036,7.0995,264.2
43.703,7.1306,159.2
43.7023,7.1616,160.5
43.7016,7.1927,57.1
43.701,7.2237,138.9
43.7003,7.2548,42.2
43.6996,7.2858,37.5
43.6989,7.3169,36.5
43.571,-1.4682,10.0
43.5727,-1.4373,23.5
43.5745,-1.4064,18.7
43.5762,-1.3755,24.8
43.578,-1.3445,24.2
43.5797,-1.3136,27.8
43.5814,-1.2827,38.8
43.5831,-1.2518,49.2
43.5849,-1.2209,18.1
43.5866,-1.19,13.7
43.5882,-1.1591,51.1
43.5899,-1.1281,79.5
43.5916,-1.0972,94.5
43.5933,-1.0663,48.7
43.5949,-1.0354,62.7
43.5966,-1.0044,62.8
43.5982,-0.9735,74.9
43.5998,-0.9426,63.4
43.6014,-0.9116,72.1
43.603,-0.8807,65.5
43.6046,-0.8498,66.8
43.6062,-0.8188,61.9
43.6078,-0.7879,51.8
43.6094,-0.7569,52.1
43.611,-0.726,58.6
43.6125,-0.6951,54.9
43.6141,-0.6641,68.6
43.6156,-0.6332,90.5
43.6171,-0.6022,104.6
43.6187,-0.5713,119.1
43.6202,-0.5403,129.4
43.6217,-0.5093,138.3
43.6232,-0.4784,142.1
43.6247,-0.4474,118.6
43.6261,-0.4165,131.3
43.6276,-0.3855,117.0
43.6291,-0.3545,155.7
43.6305,-0.3236,173.5
43.632,-0.2926,172.9
43.6334,-0.2616,150.8
43.6348,-0.2307,106.2
43.6363,-0.1997,163.4
43.6377,-0.1687,141.3
43.6391,-0.1378,127.0
43.6405,-0.1068,123.0
43.6418,-0.0758,130.9
43.6432,-0.0448,126.1
43.6446,-0.0138,122.1
43.6459,0.0171,145.8
43.6473,0.0481,153.5
43.6486,0.0791,157.6
43.65,0.1101,144.8
43.6513,0.1411,158.8
43.6526,0.1721,194.8
43.6539,0.2031,209.3
43.6552,0.234,177.9
43.6565,0.265,158.1
43.6578,0.296,198.0
43.659,0.327,173.2
43.6603,0.358,170.9
43.6615,0.389,147.6
43.6628,0.42,190.7
43.664,0.451,196.2
43.6652,0.482,217.6
43.6665,0.513,222.5
43.6677,0.544,228.3
43.6689,0.575,175.8
43.6701,0.6061,143.9
43.6712,0.6371,197.6
43.6724,0.6681,193.8
43.6736,0.6991,202.6
43.6747,0.7301,196.5
43.6759,0.7611,180.1
43.677,0.7921,167.1
43.6781,0.8231,162.2
43.6793,0.8542,188.6
43.6804,0.8852,171.5
43.6815,0.9162,156.5
43.6826,0.9472,186.8
43.6837,0.9782,176.3
43.6847,1.0093,183.9
43.6858,1.0403,202.1
43.6869,1.0713,194.3
